Probe Set ID	UniGene ID
1441790_at	Mm.384718
1441791_at	Mm.439715
1441792_at	Mm.328828
1441793_at	Mm.105324
1441794_at	Mm.412907
1441795_at	Mm.207460
1441796_at	Mm.422972
1441797_at	Mm.215957
1441798_at	Mm.445331
1441799_at	---
1441800_at	Mm.383192
1441801_at	Mm.390712
1441802_at	Mm.266627
1441803_at	Mm.331674
1441804_at	---
1441805_at	Mm.120496
1441806_at	Mm.448780
1441807_s_at	Mm.460400
1441808_at	Mm.460493
1441809_at	Mm.447387
1441810_at	Mm.373892
1441811_x_at	Mm.27061
1441812_at	---
1441813_at	Mm.384475
1441814_s_at	Mm.275691
1441815_at	Mm.39646
1441816_at	Mm.254833
1441817_at	---
1441818_at	Mm.384060
1441819_x_at	Mm.167913
1441820_at	Mm.44963
1441821_at	Mm.383753
1441822_at	---
1441823_at	Mm.227484
1441824_at	Mm.89682
1441825_x_at	Mm.3179
1441826_x_at	---
1441827_x_at	Mm.1843
1441828_at	Mm.449394
1441829_s_at	Mm.274404
1441830_x_at	Mm.274404
1441831_x_at	Mm.254370
1441832_at	Mm.203954
1441833_at	Mm.446238
1441834_x_at	Mm.446635
1441835_x_at	Mm.268536
1441836_x_at	Mm.325325
1441837_at	Mm.35088
1441838_at	Mm.280913
1441839_s_at	Mm.214953
1441840_x_at	Mm.262102
1441841_at	Mm.115970
1441842_s_at	Mm.294295
1441843_s_at	---
1441844_at	Mm.454325
1441845_at	Mm.194428
1441846_x_at	---
1441847_at	Mm.421754
1441848_at	---
1441849_at	---
1441850_x_at	Mm.20948
1441851_x_at	Mm.215096
1441852_x_at	Mm.272972
1441853_at	Mm.404331
1441854_at	---
1441855_x_at	Mm.21013
1441856_x_at	Mm.71514
1441857_x_at	Mm.307315
1441858_at	---
1441859_x_at	---
1441860_x_at	Mm.28366
1441861_at	Mm.138009
1441862_at	Mm.266888
1441863_x_at	Mm.4646
1441864_x_at	Mm.290563
1441865_at	---
1441866_s_at	Mm.281464
1441867_x_at	Mm.312204
1441868_x_at	Mm.316618
1441869_x_at	---
1441870_s_at	Mm.6442
1441871_at	---
1441872_x_at	---
1441873_at	Mm.196424
1441874_x_at	Mm.196424
1441875_at	---
1441876_x_at	Mm.459431
1441877_x_at	Mm.273724
1441878_s_at	Mm.45063
1441879_x_at	Mm.270484
1441880_x_at	Mm.333757
1441881_x_at	Mm.296138
1441882_at	Mm.468309
1441883_at	Mm.272527
1441884_x_at	Mm.103711
1441885_s_at	Mm.352910
1441886_at	Mm.249775
1441887_x_at	Mm.426133
1441888_x_at	---
1441889_x_at	Mm.273804
1441890_x_at	Mm.466708
1441891_x_at	Mm.286127
1441892_x_at	Mm.444919
1441893_at	Mm.84066
1441894_s_at	Mm.276573
1441895_x_at	Mm.396610
1441896_x_at	---
1441897_at	Mm.314618
1441898_at	Mm.329729
1441899_x_at	Mm.4598
1441900_x_at	Mm.45272
1441901_x_at	Mm.288676
1441902_x_at	Mm.125942
1441903_x_at	Mm.153566
1441904_x_at	Mm.258545
1441905_x_at	Mm.274995
1441906_x_at	Mm.44207
1441907_s_at	Mm.681
1441908_x_at	Mm.681
1441909_s_at	Mm.225253
1441910_x_at	Mm.16110
1441911_x_at	Mm.4505
1441912_x_at	Mm.283217
1441913_at	Mm.387344
1441914_x_at	Mm.4947
1441915_s_at	Mm.254985
1441916_s_at	Mm.56404
1441917_s_at	Mm.29739
1441918_x_at	Mm.263418
1441919_x_at	Mm.20396
1441920_x_at	Mm.271798
1441921_x_at	Mm.235550
1441922_x_at	Mm.295013
1441923_s_at	Mm.9478
1441924_x_at	Mm.9478
1441925_at	Mm.28506
1441926_x_at	Mm.390229
1441927_at	Mm.182654
1441928_x_at	Mm.271973
1441929_at	---
1441930_x_at	Mm.29210
1441931_x_at	Mm.252316
1441932_at	---
1441933_x_at	Mm.440388
1441934_at	---
1441935_at	Mm.209642
1441936_x_at	Mm.107666
1441937_s_at	Mm.18539
1441938_x_at	Mm.40717
1441939_x_at	---
1441940_x_at	Mm.39723
1441941_x_at	Mm.268618
1441942_x_at	Mm.220984
1441943_x_at	---
1441944_s_at	Mm.390508
1441945_s_at	Mm.268925
1441946_at	Mm.313876
1441947_x_at	Mm.219459
1441948_x_at	Mm.220972
1441949_x_at	Mm.21688
1441950_s_at	Mm.175502
1441951_x_at	Mm.175502
1441952_x_at	Mm.257067
1441953_at	Mm.23973
1441954_s_at	Mm.107718
1441955_s_at	Mm.132584
1441956_s_at	Mm.320317
1441957_x_at	Mm.205196
1441958_s_at	Mm.3383
1441959_s_at	Mm.278477
1441960_x_at	Mm.263189
1441961_at	Mm.271269
1441962_at	Mm.41072
1441963_at	Mm.440130
1441964_at	---
1441965_at	Mm.259642
1441966_at	Mm.440339
1441967_at	Mm.290953
1441968_at	Mm.21814
1441969_at	Mm.277382
1441970_at	---
1441971_at	Mm.25647
1441972_at	---
1441973_at	Mm.458750
1441974_at	Mm.222329
1441975_at	Mm.19941
1441976_at	---
1441977_at	---
1441978_at	Mm.202309
1441979_at	Mm.333333
1441980_at	---
1441981_at	Mm.106867
1441982_at	Mm.236009
1441983_at	Mm.345834
1441984_at	Mm.243962
1441985_at	---
1441986_at	Mm.471695
1441987_at	Mm.440436
1441988_at	Mm.440035
1441989_at	Mm.159777
1441990_at	Mm.149071
1441991_at	Mm.472836
1441992_at	Mm.198264
1441993_at	Mm.220173
1441994_at	Mm.197441
1441995_at	Mm.437689
1441996_at	Mm.382600
1441997_at	Mm.187446
1441998_at	Mm.126881
1441999_at	Mm.28945
1442000_at	Mm.154078
1442001_at	Mm.31175
1442002_at	---
1442003_at	Mm.10763
1442004_at	Mm.439976
1442005_at	---
1442006_at	Mm.27091
1442007_at	Mm.297636
1442008_at	Mm.100991
1442009_at	Mm.440973
1442010_at	Mm.233879
1442011_at	Mm.125602
1442012_at	---
1442013_at	Mm.249775
1442014_at	Mm.441586
1442015_at	---
1442016_at	Mm.74629
1442017_at	Mm.283604
1442018_at	---
1442019_at	Mm.152121
1442020_at	---
1442021_at	Mm.440746
1442022_at	Mm.123021
1442023_at	---
1442024_at	Mm.440188
1442025_a_at	Mm.34106
1442026_at	Mm.34106
1442027_at	Mm.205224
1442028_at	Mm.340702
1442029_at	---
1442030_at	Mm.292963
1442031_at	Mm.296470
1442032_at	Mm.39244
1442033_at	Mm.319636
1442034_at	Mm.289566
1442035_at	Mm.103778
1442036_a_at	Mm.460652
1442037_at	Mm.460652
1442038_at	Mm.291542
1442039_at	Mm.472779
1442040_at	Mm.23639
1442041_at	---
1442042_at	Mm.440928
1442043_at	Mm.37943
1442044_at	Mm.396451
1442045_at	---
1442046_at	Mm.40796
1442047_at	Mm.132634
1442048_at	Mm.172605
1442049_at	Mm.458713
1442050_at	Mm.192984
1442051_at	Mm.261658
1442052_at	Mm.441239
1442053_at	---
1442054_at	Mm.458720
1442055_at	Mm.440266
1442056_at	Mm.439246
1442057_at	---
1442058_s_at	Mm.18344
1442059_at	Mm.259021
1442060_at	Mm.259035
1442061_at	Mm.440255
1442062_at	---
1442063_at	Mm.331690
1442064_at	---
1442065_at	Mm.403318
1442066_at	Mm.295327
1442067_at	Mm.453423
1442068_at	Mm.288015
1442069_at	Mm.168854
1442070_at	Mm.209175
1442071_at	Mm.5831
1442072_at	Mm.268105
1442073_at	Mm.917
1442074_at	---
1442075_at	---
1442076_at	Mm.22847
1442077_at	---
1442078_at	---
1442079_at	Mm.329810
1442080_at	---
1442081_at	Mm.435553
1442082_at	Mm.2408
1442083_at	Mm.276341
1442084_at	Mm.425295
1442085_at	Mm.217337
1442086_at	Mm.442781
1442087_at	Mm.448498
1442088_at	Mm.392803
1442089_at	Mm.340791
1442090_at	---
1442091_at	Mm.251066
1442092_at	Mm.160061
1442093_at	Mm.215814
1442094_at	Mm.64065
1442095_at	Mm.392310
1442096_at	Mm.168948
1442097_at	Mm.132956
1442098_at	---
1442099_at	Mm.122538
1442100_at	Mm.58882
1442101_at	Mm.237102
1442102_at	---
1442103_at	Mm.240329
1442104_at	Mm.442464
1442105_at	Mm.333078
1442106_at	Mm.374847
1442107_at	Mm.28095
1442108_at	Mm.448381
1442109_at	Mm.445031
1442110_at	Mm.222338
1442111_at	---
1442112_at	Mm.294761
1442113_at	Mm.316890
1442114_at	Mm.348649
1442115_at	Mm.188499
1442116_at	Mm.70979
1442117_at	Mm.151218
1442118_at	Mm.384779
1442119_at	---
1442120_at	---
1442121_at	Mm.297444
1442122_at	---
1442123_at	---
1442124_at	Mm.32305
1442125_at	Mm.32368
1442126_at	Mm.453451
1442127_at	Mm.82604
1442128_at	Mm.441886
1442129_at	---
1442130_at	Mm.157431
1442131_at	---
1442132_at	Mm.437005
1442133_at	Mm.297250
1442134_at	Mm.132381
1442135_at	Mm.297250
1442136_at	Mm.130148
1442137_at	---
1442138_at	Mm.326268
1442139_at	Mm.381831
1442140_at	Mm.90140
1442141_at	---
1442142_at	Mm.174044
1442143_at	Mm.236464
1442144_at	Mm.840
1442145_at	Mm.8924
1442146_at	---
1442147_at	Mm.441031
1442148_at	Mm.105331
1442149_at	Mm.383265
1442150_at	Mm.426370
1442151_at	---
1442152_at	---
1442153_at	Mm.426285
1442154_at	Mm.426178
1442155_at	Mm.394729
1442156_at	Mm.177746
1442157_at	Mm.376315
1442158_at	Mm.202606
1442159_at	---
1442160_at	Mm.389494
1442161_at	Mm.7454
1442162_at	Mm.390058
1442163_at	---
1442164_at	Mm.33285
1442165_at	Mm.379264
1442166_at	Mm.39905
1442167_at	Mm.154358
1442168_at	---
1442169_at	Mm.4141
1442170_at	Mm.463601
1442171_at	Mm.257474
1442172_at	Mm.453355
1442173_at	Mm.194486
1442174_at	Mm.467598
1442175_at	---
1442176_at	Mm.440357
1442177_at	Mm.207053
1442178_at	---
1442179_at	---
1442180_at	Mm.127330
1442181_at	---
1442182_at	Mm.274266
1442183_at	---
1442184_at	---
1442185_at	---
1442186_at	Mm.133625
1442187_at	Mm.390475
1442188_at	Mm.383887
1442189_at	Mm.86413
1442190_at	Mm.442041
1442191_at	Mm.364180
1442192_at	Mm.268395
1442193_at	---
1442194_at	---
1442195_at	---
1442196_at	---
1442197_at	---
1442198_at	---
1442199_at	Mm.441007
1442200_at	Mm.292423
1442201_at	Mm.366116
1442202_at	Mm.384762
1442203_at	---
1442204_at	Mm.40547
1442205_at	Mm.459433
1442206_at	Mm.341609
1442207_at	Mm.275744
1442208_at	Mm.385012
1442209_at	Mm.277982
1442210_at	Mm.311944
1442211_at	---
1442212_at	Mm.276736
1442213_at	---
1442214_at	Mm.451680
1442215_at	Mm.29279
1442216_at	---
1442217_at	Mm.408991
1442218_at	Mm.436861
1442219_at	Mm.443609
1442220_at	Mm.396965
1442221_at	Mm.440252
1442222_at	Mm.502
1442223_at	Mm.389224
1442224_at	Mm.448458
1442225_at	Mm.444236
1442226_at	Mm.134093
1442227_at	---
1442228_at	---
1442229_at	Mm.5035
1442230_at	---
1442231_at	---
1442232_at	---
1442233_at	---
1442234_at	Mm.212446
1442235_at	Mm.103199
1442236_at	Mm.209349
1442237_at	Mm.443888
1442238_a_at	Mm.441340
1442239_at	---
1442240_at	Mm.255858
1442241_at	Mm.443009
1442242_at	Mm.134068
1442243_at	Mm.121361
1442244_at	Mm.90218
1442245_at	Mm.453311
1442246_at	Mm.357766
1442247_at	---
1442248_at	Mm.453300
1442249_at	Mm.348477
1442250_at	---
1442251_at	Mm.274493
1442252_at	Mm.342703
1442253_at	Mm.36524
1442254_at	Mm.426422
1442255_at	---
1442256_at	Mm.2314
1442257_at	Mm.458225
1442258_at	Mm.324550
1442259_at	---
1442260_at	Mm.259655
1442261_at	Mm.167172
1442262_at	Mm.448530
1442263_at	Mm.38271
1442264_at	Mm.77017
1442265_at	Mm.126106
1442266_at	---
1442267_at	Mm.390411
1442268_a_at	Mm.391881
1442269_at	Mm.391881
1442270_at	Mm.447688
1442271_at	Mm.168478
1442272_at	Mm.376234
1442273_at	Mm.209991
1442274_at	Mm.30574
1442275_at	Mm.212913
1442276_at	---
1442277_at	Mm.225505
1442278_at	Mm.28995
1442279_at	---
1442280_at	Mm.252695
1442281_at	Mm.441130
1442282_at	Mm.359168
1442283_at	---
1442284_at	Mm.34562
1442285_at	Mm.26652
1442286_at	---
1442287_at	Mm.132791
1442288_at	Mm.265347
1442289_at	Mm.354115
1442290_at	Mm.23779
1442291_at	Mm.23253
1442292_at	Mm.261443
1442293_at	Mm.272047
1442294_at	Mm.131226
1442295_at	Mm.337038
1442296_at	Mm.270376
1442297_at	---
1442298_at	---
1442299_at	Mm.440115
1442300_at	Mm.173847
1442301_at	---
1442302_at	Mm.471598
1442303_at	Mm.325729
1442304_at	Mm.74650
1442305_at	Mm.22147
1442306_at	Mm.349841
1442307_at	Mm.270597
1442308_at	Mm.340377
1442309_at	Mm.443753
1442310_at	Mm.313977
1442311_at	Mm.273496
1442312_at	Mm.202966
1442313_at	---
1442314_at	Mm.330119
1442315_at	Mm.7997
1442316_x_at	Mm.215389
1442317_at	---
1442318_at	Mm.407858
1442319_at	Mm.3974
1442320_at	---
1442321_at	Mm.21901
1442322_at	---
1442323_at	Mm.449587
1442324_at	Mm.447784
1442325_at	Mm.301585
1442326_at	Mm.351476
1442327_at	Mm.368967
1442328_at	Mm.322594
1442329_at	Mm.2805
1442330_at	Mm.1963
1442331_at	Mm.453452
1442332_at	---
1442333_a_at	Mm.440889
1442334_at	Mm.472683
1442335_at	Mm.401450
1442336_at	---
1442337_at	---
1442338_at	Mm.35746
1442339_at	Mm.187847
1442340_x_at	Mm.1231
1442341_at	Mm.441119
1442342_at	Mm.471785
1442343_at	---
1442344_at	Mm.397966
1442345_at	---
1442346_at	Mm.383941
1442347_at	Mm.442134
1442348_at	---
1442349_at	Mm.259334
1442350_at	Mm.71633
1442351_a_at	Mm.261780
1442352_at	---
1442353_at	Mm.21399
1442354_at	---
1442355_at	Mm.471801
1442356_at	Mm.87532
1442357_at	Mm.29954
1442358_at	---
1442359_at	Mm.274956
1442360_at	---
1442361_at	---
1442362_at	Mm.11282
1442363_at	Mm.33421
1442364_at	Mm.311337
1442365_at	Mm.459585
1442366_at	Mm.440485
1442367_at	Mm.327798
1442368_at	Mm.271572
1442369_at	---
1442370_at	Mm.192128
1442371_at	Mm.41572
1442372_at	Mm.120676
1442373_at	---
1442374_at	---
1442375_at	---
1442376_at	Mm.217161
1442377_at	Mm.130252
1442378_x_at	Mm.400420
1442379_at	Mm.444796
1442380_at	Mm.123925
1442381_at	---
1442382_at	Mm.202606
1442383_at	Mm.444252
1442384_at	Mm.426564
1442385_at	---
1442386_at	---
1442387_at	---
1442388_at	---
1442389_at	Mm.105369
1442390_at	Mm.437409
1442391_at	Mm.183467
1442392_at	Mm.403955
1442393_at	---
1442394_at	Mm.404030
1442395_at	Mm.436779
1442396_at	---
1442397_at	Mm.247456
1442398_at	Mm.284587
1442399_at	---
1442400_at	Mm.445583
1442401_at	Mm.444084
1442402_at	Mm.27949
1442403_at	Mm.166361
1442404_at	Mm.474153
1442405_at	Mm.458774
1442406_at	---
1442407_at	Mm.86999
1442408_at	Mm.383702
1442409_at	---
1442410_at	Mm.439888
1442411_at	---
1442412_at	Mm.459279
1442413_at	Mm.40424
1442414_at	Mm.441831
1442415_at	Mm.48212
1442416_at	---
1442417_at	Mm.259567
1442418_at	---
1442419_at	Mm.38565
1442420_at	---
1442421_at	Mm.271230
1442422_at	Mm.441775
1442423_at	Mm.425789
1442424_at	Mm.440047
1442425_at	---
1442426_at	Mm.27957
1442427_at	---
1442428_at	Mm.76761
1442429_at	Mm.440572
1442430_at	Mm.78372
1442431_at	Mm.458945
1442432_x_at	Mm.41540
1442433_at	Mm.393128
1442434_at	Mm.244971
1442435_at	---
1442436_at	Mm.266448
1442437_at	Mm.453389
1442438_at	---
1442439_at	---
1442440_at	Mm.445528
1442441_at	Mm.29852
1442442_at	---
1442443_at	---
1442444_at	Mm.444110
1442445_at	---
1442446_at	Mm.347709
1442447_at	---
1442448_at	Mm.442269
1442449_at	Mm.57040
1442450_at	---
1442451_at	Mm.444222
1442452_at	Mm.286006
1442453_at	Mm.23928
1442454_at	Mm.4237
1442455_at	---
1442456_at	Mm.172679
1442457_at	---
1442458_at	Mm.373988
1442459_at	Mm.71963
1442460_at	---
1442461_at	Mm.441399
1442462_at	Mm.459149
1442463_at	---
1442464_at	Mm.218350
1442465_s_at	Mm.436522
1442466_a_at	Mm.386076
1442467_at	Mm.333881
1442468_at	Mm.297663
1442469_at	---
1442470_at	Mm.403562
1442471_at	Mm.419543
1442472_at	Mm.444765
1442473_at	---
1442474_at	---
1442475_at	---
1442476_at	Mm.10125
1442477_at	Mm.436667
1442478_at	---
1442479_at	Mm.370532
1442480_at	Mm.378253
1442481_at	---
1442482_at	---
1442483_at	---
1442484_at	---
1442485_at	---
1442486_at	---
1442487_at	---
1442488_at	Mm.444238
1442489_at	---
1442490_at	---
1442491_at	Mm.446292
1442492_at	---
1442493_at	---
1442494_at	---
1442495_at	Mm.442564
1442496_at	Mm.442910
1442497_at	Mm.194450
1442498_at	---
1442499_at	Mm.473703
1442500_at	---
1442501_at	Mm.312068
1442502_at	Mm.288868
1442503_at	---
1442504_at	Mm.386779
1442505_at	Mm.446475
1442506_at	Mm.404875
1442507_at	Mm.300397
1442508_at	Mm.50974
1442509_at	Mm.458987
1442510_at	Mm.389654
1442511_at	Mm.222328
1442512_at	Mm.462432
1442513_at	Mm.221609
1442514_a_at	Mm.330522
1442515_at	---
1442516_at	---
1442517_a_at	Mm.440481
1442518_at	---
1442519_at	---
1442520_at	---
1442521_at	Mm.183448
1442522_at	---
1442523_at	Mm.23126
1442524_at	Mm.393689
1442525_at	Mm.409959
1442526_at	---
1442527_at	---
1442528_at	Mm.202747
1442529_at	---
1442530_at	Mm.442017
1442531_at	---
1442532_at	---
1442533_at	---
1442534_at	---
1442535_at	Mm.450933
1442536_at	Mm.360537
1442537_at	Mm.216619
1442538_at	---
1442539_at	Mm.450947
1442540_at	---
1442541_at	Mm.116749
1442542_at	Mm.332128
1442543_at	---
1442544_at	Mm.342177
1442545_at	---
1442546_at	Mm.211663
1442547_at	Mm.384707
1442548_at	Mm.395523
1442549_at	Mm.295324
1442550_at	Mm.444087
1442551_at	Mm.404688
1442552_at	Mm.28791
1442553_at	Mm.132237
1442554_s_at	Mm.441119
1442555_at	Mm.44530
1442556_at	Mm.453362
1442557_at	---
1442558_at	---
1442559_at	---
1442560_at	Mm.381587
1442561_at	Mm.445723
1442562_at	Mm.48724
1442563_at	Mm.304656
1442564_at	---
1442565_at	Mm.242644
1442566_at	---
1442567_at	Mm.258475
1442568_at	---
1442569_at	---
1442570_at	Mm.438091
1442571_at	Mm.58847
1442572_at	Mm.444278
1442573_at	Mm.259648
1442574_at	Mm.440384
1442575_at	---
1442576_at	Mm.321138
1442577_at	Mm.78250
1442578_at	Mm.102
1442579_at	---
1442580_at	---
1442581_at	Mm.4745
1442582_at	Mm.4799
1442583_a_at	Mm.26678
1442584_at	---
1442585_at	---
1442586_at	Mm.4132
1442587_at	---
1442588_at	Mm.108566
1442589_at	---
1442590_at	Mm.290780
1442591_at	---
1442592_at	Mm.449226
1442593_at	---
1442594_at	Mm.1904
1442595_at	Mm.458515
1442596_at	Mm.234368
1442597_at	---
1442598_at	Mm.425295
1442599_at	Mm.235625
1442600_at	---
1442601_at	Mm.103489
1442602_at	---
1442603_at	---
1442604_at	Mm.318310
1442605_at	Mm.440874
1442606_at	---
1442607_a_at	Mm.437312
1442608_at	Mm.335152
1442609_at	Mm.446215
1442610_at	Mm.442466
1442611_at	---
1442612_at	---
1442613_at	Mm.407113
1442614_at	Mm.253424
1442615_at	Mm.446544
1442616_at	Mm.276573
1442617_at	---
1442618_at	---
1442619_at	---
1442620_at	Mm.453470
1442621_at	---
1442622_at	Mm.461607
1442623_at	Mm.468729
1442624_at	---
1442625_at	Mm.410496
1442626_at	Mm.417452
1442627_at	---
1442628_at	Mm.393511
1442629_at	---
1442630_at	Mm.394742
1442631_at	---
1442632_at	Mm.443918
1442633_at	Mm.374279
1442634_at	Mm.445508
1442635_at	Mm.382825
1442636_at	Mm.442770
1442637_at	Mm.40546
1442638_at	---
1442639_at	---
1442640_at	Mm.415504
1442641_at	---
1442642_at	---
1442643_at	Mm.261201
1442644_at	Mm.387146
1442645_at	Mm.210095
1442646_at	---
1442647_at	Mm.29118
1442648_at	Mm.121392
1442649_at	Mm.402166
1442650_at	Mm.381288
1442651_at	Mm.451915
1442652_at	Mm.291091
1442653_at	---
1442654_at	Mm.342918
1442655_at	Mm.89772
1442656_at	---
1442657_at	---
1442658_at	Mm.29415
1442659_at	Mm.458162
1442660_at	Mm.448518
1442661_at	Mm.390360
1442662_at	Mm.442438
1442663_at	Mm.430709
1442664_at	Mm.450276
1442665_at	---
1442666_at	---
1442667_at	Mm.46063
1442668_at	---
1442669_at	---
1442670_at	Mm.444137
1442671_at	---
1442672_at	---
1442673_at	Mm.446718
1442674_at	Mm.438464
1442675_at	---
1442676_at	Mm.21108
1442677_at	Mm.335683
1442678_at	Mm.383215
1442679_at	---
1442680_at	Mm.437637
1442681_at	---
1442682_at	Mm.449570
1442683_at	Mm.150856
1442684_x_at	Mm.150856
1442685_at	---
1442686_at	Mm.443721
1442687_at	---
1442688_at	---
1442689_at	Mm.428905
1442690_at	Mm.163766
1442691_at	Mm.407332
1442692_at	---
1442693_at	Mm.473770
1442694_at	---
1442695_at	Mm.39931
1442696_at	---
1442697_at	---
1442698_at	Mm.404570
1442699_at	Mm.170103
1442700_at	Mm.20181
1442701_at	---
1442702_at	Mm.426725
1442703_at	Mm.261535
1442704_at	Mm.439318
1442705_at	---
1442706_at	Mm.42956
1442707_at	Mm.131530
1442708_at	Mm.406594
1442709_at	Mm.448599
1442710_at	---
1442711_at	Mm.393021
1442712_at	Mm.430746
1442713_at	Mm.437523
1442714_at	Mm.108587
1442715_at	Mm.411941
1442716_at	Mm.353161
1442717_at	---
1442718_at	Mm.124834
1442719_at	Mm.33202
1442720_at	---
1442721_at	Mm.374292
1442722_at	---
1442723_at	Mm.384229
1442724_at	---
1442725_at	Mm.419280
1442726_s_at	---
1442727_at	---
1442728_at	Mm.437737
1442729_at	Mm.218173
1442730_at	Mm.305925
1442731_at	Mm.278974
1442732_at	Mm.291463
1442733_at	Mm.335338
1442734_at	---
1442735_at	Mm.453412
1442736_at	Mm.183320
1442737_at	Mm.470414
1442738_at	---
1442739_at	Mm.441018
1442740_at	Mm.263355
1442741_at	Mm.312511
1442742_at	Mm.326247
1442743_at	Mm.397922
1442744_at	Mm.392436
1442745_x_at	Mm.392436
1442746_at	Mm.108695
1442747_at	Mm.464797
1442748_at	Mm.153405
1442749_at	Mm.245513
1442750_at	Mm.394374
1442751_at	Mm.211229
1442752_at	Mm.434783
1442753_at	Mm.27740
1442754_at	---
1442755_at	Mm.398190
1442756_at	Mm.459474
1442757_at	Mm.288868
1442758_at	Mm.448517
1442759_at	Mm.6645
1442760_x_at	---
1442761_at	Mm.449288
1442762_at	Mm.440232
1442763_s_at	Mm.440232
1442764_at	Mm.278578
1442765_at	Mm.407883
1442766_at	Mm.397030
1442767_s_at	Mm.1104
1442768_at	Mm.228259
1442769_at	Mm.147208
1442770_at	Mm.389038
1442771_at	Mm.413142
1442772_at	---
1442773_at	Mm.459886
1442774_x_at	Mm.459886
1442775_at	Mm.270975
1442776_at	---
1442777_at	Mm.384974
1442778_at	---
1442779_at	Mm.435528
1442780_at	Mm.443961
1442781_at	---
1442782_at	---
1442783_x_at	Mm.392593
1442784_at	Mm.192984
1442785_at	---
1442786_s_at	Mm.270469
1442787_at	---
1442788_at	Mm.125167
1442789_at	Mm.387781
1442790_at	---
1442791_x_at	---
1442792_x_at	Mm.247985
1442793_s_at	Mm.247761
1442794_at	Mm.130388
1442795_x_at	Mm.52550
1442796_at	Mm.108729
1442797_x_at	Mm.272746
1442798_x_at	Mm.267479
1442799_x_at	Mm.25321
1442800_x_at	Mm.113787
1442801_x_at	Mm.278037
1442802_x_at	Mm.272462
1442803_at	Mm.441571
1442804_at	Mm.271665
1442805_at	---
1442806_at	---
1442807_at	---
1442808_at	Mm.188374
1442809_at	Mm.440889
1442810_x_at	Mm.440889
1442811_at	Mm.293466
1442812_at	---
1442813_at	---
1442814_at	Mm.407272
1442815_at	Mm.443011
1442816_at	Mm.274426
1442817_at	---
1442818_at	Mm.465264
1442819_at	Mm.37334
1442820_at	---
1442821_at	Mm.442857
1442822_at	---
1442823_at	Mm.323725
1442824_at	---
1442825_at	Mm.447607
1442826_at	---
1442827_at	Mm.38049
1442828_at	Mm.261270
1442829_at	Mm.440468
1442830_at	Mm.442384
1442831_at	Mm.471113
1442832_at	Mm.440177
1442833_at	---
1442834_at	---
1442835_at	Mm.136732
1442836_at	Mm.152987
1442837_at	---
1442838_at	---
1442839_at	---
1442840_at	---
1442841_at	---
1442842_at	Mm.45272
1442843_at	---
1442844_at	---
1442845_at	---
1442846_at	---
1442847_at	---
1442848_at	Mm.442351
1442849_at	Mm.271854
1442850_at	---
1442851_at	---
1442852_at	---
1442853_at	Mm.440199
1442854_at	Mm.26113
1442855_at	Mm.245500
1442856_at	Mm.210541
1442857_at	---
1442858_at	Mm.6478
1442859_at	Mm.442031
1442860_at	Mm.126525
1442861_at	---
1442862_at	---
1442863_at	Mm.440773
1442864_at	Mm.386776
1442865_at	Mm.464416
1442866_at	Mm.265552
1442867_at	Mm.405602
1442868_at	Mm.193276
1442869_at	Mm.205483
1442870_at	Mm.102018
1442871_at	Mm.455489
1442872_at	Mm.290690
1442873_at	Mm.402785
1442874_at	---
1442875_at	---
1442876_at	Mm.397052
1442877_at	---
1442878_at	Mm.186185
1442879_at	---
1442880_at	Mm.24752
1442881_at	---
1442882_at	Mm.101910
1442883_s_at	Mm.29802
1442884_at	Mm.267078
1442885_at	Mm.288741
1442886_at	Mm.461284
1442887_at	---
1442888_at	Mm.441465
1442889_at	Mm.400832
1442890_at	---
1442891_at	---
1442892_at	---
1442893_at	---
1442894_at	Mm.333166
1442895_at	Mm.389814
1442896_at	Mm.39739
1442897_at	Mm.292258
1442898_at	---
1442899_at	Mm.39761
1442900_at	Mm.410434
1442901_at	Mm.389757
1442902_at	Mm.387352
1442903_at	---
1442904_at	Mm.212446
1442905_at	Mm.443807
1442906_at	---
1442907_at	Mm.118737
1442908_at	---
1442909_at	---
1442910_at	---
1442911_at	Mm.218423
1442912_at	---
1442913_at	Mm.378254
1442914_at	Mm.189819
1442915_at	Mm.108602
1442916_at	Mm.403977
1442917_at	Mm.277966
1442918_at	Mm.225050
1442919_at	Mm.227616
1442920_at	Mm.439720
1442921_at	Mm.437634
