Probe Set ID	Representative Public ID
96309_r_at	AI746498
96310_at	L07508
96311_at	M11533
96313_at	L20899
96316_at	AI839289
96318_at	AW045739
96319_at	AW061324
96320_at	AW121862
96321_at	AI846396
96322_at	AI836001
96324_at	AA756724
96325_at	AW124874
96326_at	AI255353
96327_at	AI852535
96329_at	AI837793
96331_at	AI842754
96332_at	AW259199
96333_g_at	AW259199
96334_f_at	AF047727
96335_at	AI181308
96336_at	AI844626
96337_at	AF033350
96338_at	AW125059
96339_at	AW048363
96340_at	AW124185
96341_at	AI849280
96342_at	AI846320
96343_at	AI836968
96344_at	X61600
96345_at	AI837012
96346_at	AI854020
96347_at	AW106423
96348_at	AW121217
96351_at	AI846097
96352_at	AI848845
96353_at	AW125346
96354_at	AI854802
96355_at	AI839395
96356_at	AW214725
96357_at	AW212775
96358_at	AI837403
96359_at	AI836554
96360_at	AW125498
96365_at	C79179
96367_at	C79242
96373_at	C80138
96374_at	C80171
96375_at	C80249
96387_at	C80559
96388_at	C80678
96389_at	C80719
96390_at	C80774
96391_at	C80836
96392_at	C80868
96393_at	C80871
96394_at	C81245
96400_at	M55290
96408_at	C79309
96413_at	AF047716
96414_at	D50656
96416_f_at	Z30939
96417_s_at	M18399
96418_r_at	M18399
96419_f_at	X01972
96420_at	M90087
96421_at	AF033653
96422_at	Y15741
96423_at	U96109
96424_at	C80016
96426_at	U38967
96431_at	C77977
96433_at	AA673236
96435_at	X83974
96464_at	N28179
96474_at	L15325
96481_at	AV251613
96482_at	C80635
96483_at	C80828
96484_at	C80857
96485_at	C81148
96486_at	C81257
96487_at	C81072
96488_at	AV246464
96489_at	C81612
96490_at	AI847581
96491_at	AI035632
96492_at	AI593265
96493_at	AA682091
96494_at	AA691628
96495_at	U86338
96496_g_at	U86338
96497_s_at	AI848062
96498_at	D64107
96499_at	AI594671
96500_at	U84725
96501_at	AI506285
96502_at	U75646
96503_at	X65505
96504_at	X57487
96505_at	U88401
96506_at	D83002
96507_at	M93128
96508_at	U39060
96509_at	J05019
96510_at	U83509
96511_s_at	D83266
96512_at	U92453
96513_at	AA794350
96514_at	U81451
96515_at	U70430
96516_at	AA960459
96517_at	AI035669
96518_at	AU017197
96519_at	AI450876
96520_at	AA399835
96521_at	J00372
96522_at	M19381
96523_at	L12703
96524_at	AI157060
96525_at	L12120
96526_at	AW228840
96527_at	AI596614
96528_at	D18912
96529_at	AW122059
96530_at	AI503926
96531_at	AA153773
96532_at	AA212897
96533_at	AI508931
96534_at	AA408956
96535_at	AI595382
96536_at	AI596540
96537_at	AJ132356
96538_at	AA472923
96539_at	AW212071
96540_at	AW228792
96541_at	AI838636
96542_at	M62606
96543_at	AA960345
96544_at	AA672641
96545_s_at	AI447510
96546_r_at	AI447510
96547_at	AI661894
96548_at	L30104
96549_at	L10076
96550_at	C81401
96551_at	AB024717
96552_at	AA437717
96553_at	U39827
96554_r_at	AW107462
96555_at	AU044839
96556_at	C81463
96557_at	AB010833
96558_at	AI049068
96559_at	AI607745
96560_at	AA648027
96561_at	AI157475
96562_at	L13732
96563_at	AI414051
96564_at	X54401
96565_at	AI447589
96566_at	L10385
96567_at	M36699
96568_at	L01991
96569_at	AA266298
96570_at	AV381276
96571_at	C80388
96572_at	AW047232
96573_at	M21495
96574_at	M30136
96575_at	U67771
96576_at	AI464718
96577_i_at	AI853019
96578_r_at	AI853019
96579_at	AA267568
96580_at	AF020199
96581_at	AF001286
96582_at	AF001287
96583_s_at	AF053473
96584_f_at	AF067060
96585_at	AJ006691
96586_at	Z22574
96587_at	D87900
96588_at	D10204
96589_at	D17406
96590_f_at	AI845283
96591_at	U24703
96592_at	U50413
96593_at	X87257
96594_at	AA615831
96595_at	M20978
96596_at	U52073
96597_at	M95564
96598_at	AA122714
96599_at	AI845874
96600_at	C76597
96601_at	AW045751
96602_g_at	AW045751
96603_at	AW123556
96604_at	AW125827
96605_at	AI787183
96606_at	AB025217
96607_at	AW124902
96608_at	AF023463
96609_at	AW122195
96610_at	AW046442
96611_at	AI843074
96613_at	AI852095
96614_at	AA763368
96615_at	AI840137
96616_at	AI891629
96617_at	AI844737
96618_at	AW045637
96619_at	AW107934
96620_at	D87325
96621_at	AW048608
96623_at	AI853172
96624_r_at	AI837393
96625_at	AW123132
96626_at	AI843401
96627_at	X97755
96628_at	X54327
96629_at	X04097
96630_at	X06342
96632_at	AB025049
96633_s_at	AA529583
96634_at	AI850090
96635_at	AW125392
96636_at	AI852649
96637_at	U33005
96638_at	AI834899
96639_at	W29424
96640_at	AI644158
96641_at	AW060674
96643_at	AW121336
96644_at	AF007802
96646_at	AI846253
96647_at	AA645440
96648_at	AW122039
96649_at	AW046552
96650_at	AI837724
96651_at	AF035263
96652_at	AI849911
96653_at	AI851762
96654_at	AI852916
96655_g_at	AI852916
96656_at	AI644179
96657_at	L10244
96658_at	AI841906
96661_at	AA734806
96662_at	AI847054
96663_at	X92842
96664_at	AB025966
96665_at	AW211618
96666_at	U57692
96667_at	AI851542
96668_at	AI845867
96669_at	AW122973
96670_at	AI841295
96672_at	AW123564
96674_at	AW123553
96675_at	AW124245
96676_at	AW121875
96677_at	AI849566
96678_at	AW260761
96679_at	AW120711
96680_at	AI835630
96682_at	Y15780
96684_at	AI846123
96685_at	AW121774
96686_i_at	AI853864
96687_f_at	AI853864
96688_at	AI845463
96691_at	AI845542
96692_at	AA759408
96693_at	AI849453
96694_at	AA675004
96695_at	AF089812
96696_at	AI837110
96698_at	AI835520
96699_at	X53476
96700_r_at	AW060594
96701_at	U35833
96703_at	AB029448
96704_at	AF058798
96707_at	D10630
96708_at	AW120643
96709_at	AI839839
96710_at	AI854262
96711_at	AI849191
96712_at	AI848508
96713_at	AF052453
96716_at	AW121102
96717_at	AW122643
96718_at	AB012727
96719_i_at	X59382
96720_f_at	X59382
96722_at	AA647555
96723_f_at	AW122911
96724_r_at	AW122911
96725_at	AI838398
96726_at	AW049619
96728_at	AI844151
96729_at	AI848377
96730_at	X81323
96731_at	AA615100
96732_at	AI851081
96733_at	AW124597
96734_at	AA674143
96735_at	AW049732
96736_at	AI850370
96737_at	AI849705
96738_at	U41765
96739_at	AI852409
96741_at	AW124129
96742_at	AA717826
96743_at	AA958560
96744_at	AW061051
96745_at	AA867881
96746_at	AW124813
96747_at	AW121294
96748_i_at	AA619554
96749_f_at	AA619554
96750_at	AW122179
96751_at	AI842674
96752_at	M90551
96753_at	Y11905
96754_s_at	AI844751
96755_at	AA638002
96756_at	AA693236
96757_at	AI852165
96758_s_at	AI172965
96759_r_at	AW061265
96760_at	AW122428
96761_at	AF109906
96762_at	AW046160
96763_at	AI839995
96764_at	AJ007971
96765_at	AW120874
96766_s_at	AB000828
96767_at	AF098633
96768_at	AW122991
96770_at	AA607761
96771_at	AI006228
96772_at	J04620
96773_at	AW125408
96774_at	AW047139
96775_at	X56690
96777_at	AW049372
96778_at	AA656775
96779_f_at	AI846315
96780_at	AW208818
96781_at	AI838293
96782_at	AA763244
96783_at	AA683966
96784_at	AW123269
96785_at	AF110520
96786_s_at	AA879929
96787_at	AA880891
96789_i_at	AW125222
96790_f_at	AW125222
96791_at	AW047875
96792_at	AI787317
96793_at	AI607813
96794_at	AI851584
96795_at	AF098009
96796_f_at	X06358
96797_s_at	AW122681
96798_r_at	AW122681
96799_at	AA822413
96801_at	AJ010108
96802_at	AW124656
96803_at	AW210370
96804_at	AI854811
96806_at	AI843802
96807_at	X75337
96808_at	AF030001
96810_at	AI154017
96811_at	AW049806
96812_at	AF089721
96813_f_at	AI852973
96814_r_at	AI852973
96817_at	AI850550
96818_at	AA762522
96819_at	AW060875
96822_at	AA734428
96824_at	AB025354
96825_at	AI854794
96826_at	AI845827
96827_at	AW061272
96828_at	D89664
96829_at	AW047083
96831_at	AA755004
96832_at	AA606878
96833_at	AW048468
96834_at	AI843586
96835_at	AJ010984
96836_r_at	AI447619
96837_at	AI837492
96838_at	AI851223
96839_at	AI415446
96840_at	AI851243
96841_at	AW046627
96843_at	AF068116
96845_at	AI849577
96846_at	AI226846
96847_at	AI845393
96848_at	AW120756
96849_at	AA655369
96850_at	AI853642
96852_at	AW122197
96854_at	AJ010391
96855_at	AI839946
96856_at	AJ001101
96857_at	W41861
96858_at	AF100927
96859_at	AB026621
96861_at	AI852376
96862_at	AI848584
96864_at	AI848770
96865_at	M60474
96866_at	AW047756
96867_at	D44593
96868_at	AI196896
96869_at	AW124839
96870_at	AI836740
96871_at	AI844355
96872_at	AI835846
96873_at	AI843287
96874_g_at	AI843287
96875_r_at	AI841410
96876_at	U34259
96878_at	AW048566
96879_at	AI852338
96881_at	AW049394
96882_at	AI842936
96883_at	U70733
96884_at	AI847631
96885_at	AW122271
96886_at	AW060556
96887_at	Y08702
96888_at	AI839814
96890_at	AW060971
96891_at	AI842771
96892_at	AI836804
96894_at	AW122685
96895_at	U32684
96896_at	AW214159
96898_at	U29530
96899_at	AW123802
96900_at	AW125480
96902_at	AW121847
96904_at	AI848784
96905_at	AI853945
96906_at	AI837904
96907_at	AW125538
96908_at	AW060590
96909_at	AI849803
96910_at	AA986100
96911_at	U34960
96912_s_at	X15591
96913_at	AW122615
96915_f_at	AA879764
96916_at	AW046793
96917_at	AI842137
96918_at	AI790931
96919_at	M64298
96920_at	AW125478
96921_at	AW060765
96924_at	AI849719
96925_at	AW122429
96926_at	AA980164
96929_at	AW122108
96930_at	AI844128
96931_at	AW048260
96932_at	AA915342
96934_at	AW049074
96935_at	AW011791
96936_at	AI020792
96937_at	AI853247
96938_at	AB028071
96939_at	AI842649
96940_at	Y10026
96941_at	AI854043
96942_at	AI844011
96943_at	AW125234
96945_at	U73143
96946_at	AW123507
96947_at	AW046273
96948_at	AI845337
96949_at	AI853542
96950_at	AW120505
96951_at	AI839795
96952_at	AW121552
96953_at	AW120786
96954_at	AW122567
96955_at	AI841320
96956_at	AW125526
96957_at	AB006463
96958_at	AA647796
96959_at	AW210080
96961_at	AI503821
96962_at	X81987
96963_s_at	L14553
96964_at	L14554
96965_at	M16512
96966_at	M30208
96967_at	M21000
96968_at	AB024521
96969_at	V00779
96970_at	X16740
96971_f_at	X00652
96972_f_at	X00651
96973_f_at	X02468
96974_at	X82688
96975_at	X82691
96976_f_at	X16217
96977_at	X16220
96978_at	AB025258
96979_at	AB026807
96980_at	U34303
96981_at	AB030892
96982_g_at	AB030892
96983_at	AB030893
96984_at	AB030894
96985_at	AB030895
96986_at	AB030896
96987_at	AB032770
96992_r_at	X51742
96993_at	U56837
96994_at	AJ132691
96995_at	AJ245865
96996_at	AJ245706
96997_at	Y19035
96998_at	AJ133523
96999_at	AJ133424
97000_s_at	AJ133425
97001_r_at	AJ133426
97002_f_at	AJ133427
97003_at	AJ133428
97004_at	AJ133429
97005_at	AJ133430
97006_s_at	X99778
97007_at	AJ245454
97008_f_at	L33943
97009_f_at	L33937
97010_at	X82655
97012_f_at	AI838702
97013_f_at	AW046124
97017_f_at	AW214439
97048_at	X05315
97049_at	AF005276
97052_at	U27810
97053_at	AB028459
97054_at	AB029482
97055_s_at	AI118194
97058_f_at	AW208630
97060_at	AW215489
97061_g_at	AW215489
97073_at	L17305
97077_f_at	AW213991
97080_at	C79288
97082_at	M97900
97083_at	AA600468
97084_at	C80993
97085_at	C81370
97086_i_at	M83348
97087_f_at	M83348
97088_at	AI481463
97089_at	AA986395
97090_at	U20282
97091_at	U25995
97092_at	U71125
97094_at	J03293
97095_at	AI428843
97096_at	J02935
97097_at	AW125669
97098_at	AI838360
97099_at	AI415109
97100_at	AI854248
97101_at	AI640003
97102_at	AA276948
97103_at	AF031380
97104_g_at	AF031380
97105_at	AI642677
97106_at	D13759
97107_at	AA162144
97108_at	AW049927
97109_at	L00653
97110_at	AW121776
97111_at	AA290180
97112_at	AI157017
97113_at	U06948
97114_at	U57999
97115_at	AI507107
97116_at	AW123210
97117_at	AA027631
97118_at	AI159700
97119_at	AI596198
97120_at	C77679
97121_at	M92416
97122_at	D83146
97123_at	L76567
97124_at	U42384
97125_f_at	M58156
97126_at	D38218
97127_f_at	AF011425
97128_at	D90205
97129_at	AA617494
97130_at	AF079097
97131_at	AW124615
97132_at	AA189890
97133_at	AA673488
97134_at	AA517864
97135_at	C76313
97136_at	AA571388
97137_at	C76924
97138_at	C77335
97139_at	C77614
97140_at	C77922
97141_s_at	C79038
97142_at	C80153
97143_at	C79450
97144_at	C78441
97145_at	C80197
97146_g_at	C80197
97147_at	C80892
97148_at	C81567
97149_at	U73177
97150_at	AB002693
97151_at	AF027955
97152_at	D86422
97153_at	U96386
97154_f_at	AA413015
97155_at	U84005
97156_at	D32200
97157_at	U88542
97158_at	AI840785
97159_at	AJ007715
97160_at	X04017
97161_at	AI451558
97162_at	AI451676
97163_g_at	AI563699
97164_at	C77566
97165_r_at	C77278
97166_at	W49316
97167_g_at	W49316
97168_at	U22829
97169_f_at	AF067058
97170_at	C78163
97171_f_at	AI060627
97172_s_at	D86037
97173_f_at	M27134
97174_r_at	M27134
97175_at	AI327169
97176_at	AI645547
97177_at	D00570
97178_at	AI314034
97179_at	C76543
97180_f_at	V00726
97181_f_at	M10062
97182_at	AF091432
97184_at	AI528219
97185_at	AI451564
97186_s_at	AA516600
97187_at	AI480533
97188_at	AW121686
97189_at	AA516843
97190_f_at	AA516724
97191_at	AA517032
97192_at	AA517444
97193_at	AA575098
97194_at	AA408251
97195_at	U38501
97196_at	X98111
97197_r_at	C78850
97198_at	X75926
97199_at	AI854767
97200_f_at	X65704
97201_s_at	AA823381
97203_at	X61399
97204_s_at	AI850983
97205_at	AI848056
97206_at	AW230369
97207_f_at	AI875934
97208_at	AB020983
97210_at	AW048446
97211_at	AI747444
97213_at	AF064447
97216_at	M93264
97217_at	AI842095
97220_at	AW122732
97222_at	AI845921
97224_at	AI851394
97226_at	AW125649
97227_at	M63659
97228_at	AI844417
97229_at	AW061042
97232_at	U07049
97234_at	AA792453
97235_f_at	AW124988
97236_r_at	AW124988
97237_at	AI837771
97238_at	AW209238
97239_at	AI845106
97240_g_at	AI845106
97241_at	AI787713
97242_at	AI849011
97243_at	U74079
97247_at	AW124778
97248_at	X61431
97249_at	AW124204
97250_at	AW049326
97251_at	AI842124
97252_at	AW120926
97253_at	AI854343
97254_at	AA690061
97255_at	AW061318
97256_at	AI845291
97257_at	AW122766
97258_at	AI841387
97259_at	AJ005983
97260_at	AW121489
97261_at	AF055664
97262_at	AW050305
97263_s_at	AI846289
97264_r_at	AI846289
97265_at	AI835060
97267_at	AI844771
97268_i_at	AI848699
97269_f_at	AI848699
97270_at	X92750
97271_at	AI845593
97272_at	M99167
97273_at	AI845953
97274_at	Y13071
97276_at	AI853425
97277_at	AI844179
97278_at	AI841273
97279_at	AI837615
97281_at	AI843141
97282_at	D10049
97283_at	AI606389
97284_at	AI853789
97285_f_at	AW120609
97287_at	AW046638
97288_at	AW260404
97292_at	AI845225
97293_at	AI842108
97295_at	AW122331
97296_at	AW124918
97297_at	AI841858
97300_at	AW045218
97301_at	AW124187
97302_at	AI854285
97304_at	AI836100
97305_at	AW123267
97307_f_at	AI842808
97308_at	AI835409
97309_at	AW214164
97310_at	AW124318
97311_at	AI836509
97312_at	AB014464
97313_at	U07950
97315_at	AW121730
97316_at	AJ011864
97317_at	AW122933
97318_at	AI846197
97319_at	AF084466
97320_at	AI842734
97322_at	AI835093
97324_at	AW048291
97325_at	AA881294
97327_at	L26320
97328_at	AA034874
97329_at	AW124061
97330_at	AI840499
97331_at	AW049679
97332_at	AI195478
97333_at	AW121185
97334_at	AW048812
97335_at	AA795198
97336_at	AJ131851
97338_at	AI020690
97339_at	AI841159
97340_at	AI839599
97341_at	AW124082
97342_at	AW060867
97343_at	AI852735
97345_at	AI849333
97346_at	AW124115
97347_at	AA838868
97349_at	AA727410
97351_i_at	AW123567
97352_f_at	AW123567
97353_at	AI837497
97354_at	AI836082
97355_at	AW050020
97356_at	AI839653
97357_at	AI426400
97358_at	AI851356
97359_at	AI851160
97360_at	AI841689
97363_at	M95408
97364_at	AW213865
97365_at	AI848032
97366_at	AI851024
97367_at	U95146
97368_at	U95145
97369_g_at	U95145
97370_at	AI552922
97371_at	AW120599
97372_at	AA880432
97373_at	AI852682
97374_at	AI840458
97375_at	U70209
97377_at	AI843554
97379_at	D42083
97380_at	AI197431
97381_s_at	X52128
97382_at	X52129
97383_at	AI848623
97384_at	AA791012
97385_at	AJ242909
97386_at	AI853294
97387_at	AI847879
97389_at	U27323
97390_at	AW125294
97391_at	AW012196
97392_at	AW050086
97393_at	AF080253
97394_at	AA794509
97395_at	AW122465
97397_at	AI848344
97398_at	AI849831
97400_at	AW122420
97401_at	AW124244
97402_at	M88694
97403_at	AW045743
97404_at	AW048244
97405_at	M28489
97406_at	AW122258
97407_at	AI848025
97409_at	U19119
97410_at	AW049193
97411_at	L11316
97412_at	AI843157
97413_at	AI121305
97414_at	AI852022
97415_at	M89777
97418_at	AA986608
97419_at	AW060956
97420_at	AW230891
97421_at	U42385
97422_at	AW048882
97423_at	AI839819
97424_at	AW049647
97425_at	AI840191
97426_at	X98471
97427_at	U09016
97428_at	AF049850
97429_at	AW048113
97430_at	AF080469
97431_at	U52842
97433_at	AJ006590
97434_at	AI646411
97435_at	D10071
97436_at	AA869653
97437_f_at	AW122483
97438_r_at	AW122483
97441_at	AI839299
97442_at	AW124340
97443_at	AI850850
97444_at	AI844520
97445_at	AW122022
97446_at	AW125010
97447_at	AI836718
97448_at	AI845165
97449_at	AI835461
97450_s_at	AA986258
97451_at	AI837599
97452_at	AI853078
97456_at	AI838021
97458_at	AI845935
97459_at	AI851441
97460_at	AW122823
97462_at	AI847584
97463_g_at	AI847584
97464_at	AI844416
97465_at	AF075267
97468_at	AB025409
97469_at	AI645662
97470_at	D86424
97471_at	AI848442
97472_at	AJ006341
97473_at	AW124470
97474_r_at	D90225
97475_at	D38517
97477_at	AW124594
97478_at	AW046965
97479_at	AJ130961
97480_f_at	U95607
97481_r_at	U95607
97482_at	AA832565
97483_at	M62952
97484_at	AI852704
97485_at	AI850953
97486_at	AA693246
97487_at	X70296
97488_at	AI595893
97489_at	AI846739
97490_at	AJ011145
97491_at	AW123032
97492_at	AW121746
97496_f_at	AW048944
97497_at	Z11886
97498_at	U41739
97499_at	AI839950
97500_g_at	AI839950
97502_at	U73445
97504_at	M83749
97505_at	AI845999
97506_at	AI043016
97507_at	X67809
97508_at	M29462
97509_f_at	U22324
97510_at	AJ001118
97511_at	AI846600
97512_at	AW226650
97514_at	AW046438
97515_at	X89998
97516_at	U92793
97517_at	AW061222
97518_at	D29016
97519_at	X13986
97520_s_at	X83569
97521_at	M31690
97523_i_at	X02578
97524_f_at	X02578
97525_at	U48403
97526_at	AW123294
97527_at	AA681998
97528_at	AF022811
97529_at	AJ002390
97530_at	U82627
97531_at	X95280
97532_at	AF018262
97533_at	L17022
97535_at	D87661
97536_at	AW046650
97538_at	M19279
97539_at	AI854416
97540_f_at	M69069
97541_f_at	X00246
97542_at	U04443
97543_at	D49382
97544_at	D83037
97546_at	AF072127
97548_at	AI155120
97549_at	L29468
97550_at	AW047228
97551_at	AI846182
97553_at	AI841884
97554_at	AI838889
97555_at	AI851678
97556_at	AI843178
97557_at	AI841457
97559_at	M76131
97560_at	AF037437
97561_at	AF027301
97562_r_at	AF031651
97563_f_at	AF042798
97564_f_at	AF044077
97565_r_at	AF043939
97566_f_at	AF045024
97567_f_at	AF045026
97568_at	AF045027
97569_at	AF045028
97570_at	AF044198
97571_r_at	AF059615
97572_at	AF071079
97573_at	AF052607
97574_f_at	AF036736
97575_f_at	AF036737
97576_f_at	AF036738
97577_f_at	AF042086
97578_at	AF099807
97579_f_at	AJ224343
97580_at	AF029983
97581_at	AF059485
97593_f_at	C79694
97594_r_at	C79694
97598_at	AW209139
97601_f_at	AW259538
97610_f_at	AI450241
97645_f_at	AA420397
97647_at	M11408
97651_at	AB027563
97652_at	L07379
97653_at	X95349
97654_at	AF022079
97655_at	Y11169
97658_f_at	X04725
97659_r_at	X04725
97660_s_at	AJ223070
97661_at	X84693
97665_i_at	C76213
97666_r_at	C76213
97667_at	C79525
97678_r_at	AV294670
97679_at	M75953
97680_at	M65237
97681_f_at	J03953
97682_r_at	J03953
97683_at	U02567
97684_at	Z46720
97685_at	AI666301
97686_r_at	AI604773
97687_at	AA408865
97688_at	AI666506
97689_at	M26071
97690_at	AA396040
97691_at	W91754
97692_at	M63685
97693_at	C78513
97694_at	AU040601
97695_s_at	M29015
97696_r_at	M29015
97697_at	X57960
97698_at	U19486
97699_at	D86948
97700_at	AI326621
97701_at	AI181906
97702_at	AU015180
97703_at	AI427631
97704_at	AA414990
97705_at	AI122204
97706_at	AA474655
97707_at	AI604097
97708_at	AA438122
97709_at	X07962
97710_f_at	AI425990
97711_at	AI606967
97712_at	AF102777
97713_at	AW214336
97714_r_at	W91600
97717_at	U18658
97718_at	X05719
97719_at	X74736
97720_at	AF000913
97721_at	AF007268
97722_at	AA879709
97723_at	X62537
97724_at	AB003433
97725_at	Z23143
97726_at	L35029
97727_at	U79163
97728_at	U65418
97729_at	U65079
97730_at	AF000149
97731_at	M69109
97732_at	Y00746
97733_at	U05673
97734_at	L34169
97735_at	M59811
97736_at	AI838823
97737_f_at	AW121931
97738_r_at	AW121931
97739_at	U20780
97740_at	AI642662
97741_at	M22740
97742_s_at	D12483
97743_at	AW047461
97744_at	AI847619
97745_at	M27432
97746_f_at	X66861
97747_r_at	X66861
97748_at	AI854327
97749_at	AI836270
97750_at	X06406
97751_f_at	AI835771
97752_at	AI854265
97753_at	Y19186
97754_at	AI841211
97755_at	U19880
97756_s_at	AB008181
97757_at	L44117
97758_at	AB023564
97759_at	U09383
97760_at	M21041
97761_f_at	U10094
97762_f_at	U12890
97763_at	AB002663
97764_at	U15443
97765_g_at	U15443
97766_at	X81650
97767_at	X75649
97768_at	L33779
97769_at	D17433
97770_s_at	AA733372
97771_r_at	AA733372
97772_at	M17922
97773_at	AI173145
97774_at	U19380
97775_at	AI503257
97776_at	X55674
97777_at	AF091351
97778_at	X84234
97779_at	X78545
97780_at	AA517845
97781_at	AJ223765
97782_at	AJ011800
97783_at	AJ242587
97784_at	Y14695
97785_at	Y18506
97786_at	AJ011118
97787_at	AJ238309
97788_at	U02880
97789_at	AF069303
97790_s_at	X84014
97791_at	X97818
97792_at	Y07621
97793_at	AB022342
97794_at	AB017532
97795_at	AB015595
97796_at	AB019029
97797_at	AW123142
97798_at	AW121496
97800_at	AI837308
97802_at	AI850195
97803_at	U38196
97807_at	AI838630
97808_at	AI844532
97809_at	AF109906
97811_at	AI844507
97812_at	AF006465
97813_at	M61909
97814_at	X75650
97816_at	AI848222
97817_at	AW121136
97818_at	AI838691
97819_at	AI843119
97820_at	AB027012
97821_at	AI646056
97822_at	AW122689
97823_g_at	AW122689
97824_at	AW121031
97825_at	AI854029
97826_at	AI465965
97828_at	AF033115
97829_at	AI838053
97830_at	L06039
97832_at	AA754887
97833_at	AI853802
97834_g_at	AI853802
97835_at	AI842828
97836_at	AI843444
97838_at	AA684508
97839_at	AI841960
97841_at	AI838663
97843_at	AI834866
97844_at	U67187
97845_at	AI463460
97846_at	AI848968
97847_at	AJ237847
97848_at	AJ237846
97849_at	U07645
97853_at	AW047331
97857_at	AW047762
97858_at	AW049190
97859_at	AA762325
97860_at	AJ002198
97861_at	AA840092
97862_s_at	AI835477
97863_at	AW125274
97864_at	AW258842
97865_g_at	AW258842
97866_at	AI842858
97867_at	X83202
97868_at	AW060270
97869_at	AI844043
97870_s_at	AA798624
97871_at	AW120614
97873_at	AI837563
97874_at	AI853863
97875_at	AW123694
97876_at	AI842008
97880_at	AW061024
97882_at	AB032902
97884_at	AI844175
97885_at	AB031386
97886_at	AI530375
97887_at	Z22216
97888_at	AI849676
97889_at	M65034
97890_at	AW046181
97891_at	AI849500
97892_at	AI844732
97893_at	AB017697
97894_at	AF109905
97895_f_at	AW125218
97896_r_at	AW125218
97897_at	AI848435
97900_at	AI845714
97901_at	X60831
97903_at	AW050078
97904_at	AW123953
97906_at	Z19581
97907_at	AW049564
97908_at	AW120676
97909_at	AI838080
97910_at	X94915
97911_at	AI835950
97912_at	AI843488
97914_at	D17666
97915_at	AW124144
97916_at	AI116222
97917_at	Y13778
97918_at	AA623587
97919_at	AI837467
97920_at	AA755126
97921_at	AI846279
97922_at	AW045597
97923_at	AW046532
97924_at	AJ132236
97925_at	AB028241
97926_s_at	U10374
97927_at	AB025943
97928_at	AW045278
97929_r_at	AW124782
97930_f_at	AF033620
97931_i_at	D89290
97932_f_at	D89290
97933_at	AW045317
97934_at	U73820
97935_at	AI842970
97936_at	AI527612
97937_at	AA611766
97939_at	AW125079
97940_at	M35662
97941_at	Y12582
97942_g_at	Y12582
97943_at	AI747133
97944_f_at	AF099808
97945_at	M16118
97946_at	AF020524
97947_at	AI836959
97948_at	M26391
97949_at	M16238
97950_at	X75129
97951_s_at	U37775
97952_at	U39818
97953_g_at	U39818
97954_at	X59513
97955_at	X59513
97956_g_at	X59513
97957_at	AF072759
97958_at	AW122355
97960_at	AW125800
97962_at	AF041859
97963_at	D11374
97964_at	AW122851
97965_at	U88624
97966_at	AI848209
97967_at	AA881438
97969_at	U09416
97970_at	AB024336
97971_at	AI852148
97972_at	AB012161
97973_at	U01530
97974_at	AF006492
97975_at	D85612
97976_at	L43326
97977_at	AA645293
97979_at	AI849126
97980_at	L38423
97982_at	AA260139
97983_s_at	D45903
97984_i_at	AA709672
97985_f_at	AA709672
97986_at	U91511
97987_at	U66900
97988_at	U68383
97989_at	M81483
97990_at	D85923
97991_at	X02452
97992_at	AI848304
97993_at	U04439
97994_at	AI019193
97995_at	X61385
97996_at	U58134
97997_at	U88566
97998_at	AC002397
98000_at	J04634
98001_at	U58203
98002_at	M32489
98003_at	AF038149
98004_at	M63554
98005_at	AW125442
98006_at	D13546
98007_at	AJ131021
98008_at	U92565
98010_at	L09600
98011_at	AL078630
98013_at	AA666464
98014_at	X70391
98015_at	AF005036
98016_at	AA981268
98017_at	AI852928
98018_at	L39017
98019_at	L22482
98020_at	D10715
98021_at	D14336
98022_at	U48830
98023_r_at	K03237
98024_at	X55316
98025_at	M34896
98026_g_at	M34896
98027_at	Z22923
98028_at	M63649
98029_at	AW060459
98030_at	J03776
98031_at	AF027707
98032_at	M36146
98033_at	AA710132
98034_at	U35330
98035_g_at	U35330
98036_at	AA870525
98037_at	AW122782
98038_at	AF022465
98039_at	AI853819
98040_at	D16631
98041_at	X60103
98042_at	AW049787
98044_at	U18869
98045_s_at	U18869
98047_at	AI851583
98048_at	AF060490
98049_at	AI853458
98051_at	AI852808
98052_at	AF003999
98053_at	AF058797
98054_at	L33416
98055_at	AW121500
98056_at	AI846214
98057_at	AW121162
98059_s_at	D49733
98060_at	D49733
98061_at	AI841192
98063_at	M93428
98064_at	AW125378
98065_at	AI837679
98066_r_at	AL009226
98067_at	U09507
98069_s_at	AI854467
98070_at	AI844794
98071_f_at	X77731
98072_r_at	X77731
98073_at	U66249
98075_at	AW121683
98076_at	AI835644
98077_at	AA796831
98078_at	AI157911
98079_at	AB005450
98081_at	AI853173
98082_at	D86609
98083_at	AW049031
98084_at	AI849834
98085_f_at	U11248
98086_r_at	U11248
98087_at	AW048562
98088_at	X13333
98089_at	AI840541
98090_at	AW210014
98092_at	AA790307
98094_f_at	AI843627
98096_f_at	AI840219
98097_r_at	AI840219
98098_at	M32452
98099_at	AW045760
98101_at	AI851798
98102_at	M76727
98104_at	AI842889
98106_at	U69898
98107_at	AW123801
98108_at	X15789
98109_at	AI839528
98110_at	AI853375
98111_at	L40406
98112_r_at	AI839225
98113_at	U60824
98114_at	AF003348
98116_at	U89889
98117_at	AW046724
98118_at	Y07708
98119_at	K02928
98120_at	AI844807
